label,subclass,target_name,run_id,group_id,frame_id,trajectory,tilt,roll,source_image,json_label,crop_type,x_min,y_min,x_max,y_max,file
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0756,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0756.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0756.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0842,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0842.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0842.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0071,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0071.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0071.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0161,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0161.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0161.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0251,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0251.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0251.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0342,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0342.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0342.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0432,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0432.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0432.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0522,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0522.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0522.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0612,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0612.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0612.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0703,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0703.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0703.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0793,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0793.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0793.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142233,test_cylinder/2023-09-21_142233,0883,L to R (z: 750),-30°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142233\gopro\0883.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142233__0883.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0069,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0069.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0069.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0146,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0146.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0146.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0223,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0223.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0223.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0300,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0300.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0300.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0377,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0377.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0377.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0455,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0455.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0455.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0532,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0532.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0532.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0609,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0609.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0609.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0686,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0686.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0686.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_142511,test_cylinder/2023-09-21_142511,0763,L to R (z: 750),-30,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_142511\gopro\0763.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_142511__0763.jpg
